date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)


--------------------------------------------------------------------
Отсос II.2
--------------------------------------------------------------------
2022-04-04, 09:55:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:55:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:02	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:56:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:02	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:57:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:02	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:58:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:02	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 09:59:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:02	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:06	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:08	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:10	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:12	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:14	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:16	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:18	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:32	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:36	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:38	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:46	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:00:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
--------------------------------------------------------------------
КОНЕЦ Парни решили насос выключить II.2
--------------------------------------------------------------------

--------------------------------------------------------------------
Открываем МК3 II.4 для запуска воздуха в сильфон
--------------------------------------------------------------------
2022-04-04, 10:00:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:01:00	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2022-04-04, 10:01:02	0 Hz	0 W	4,6E0 mbar	4,1E0 mbar
2022-04-04, 10:01:04	0 Hz	0 W	5,5E0 mbar	5,1E0 mbar
2022-04-04, 10:01:06	0 Hz	0 W	7,9E0 mbar	7,4E0 mbar
2022-04-04, 10:01:08	0 Hz	0 W	1,4E1 mbar	1,2E1 mbar
2022-04-04, 10:01:10	0 Hz	0 W	2,1E1 mbar	1,7E1 mbar
2022-04-04, 10:01:12	0 Hz	0 W	3,4E1 mbar	2,5E1 mbar
2022-04-04, 10:01:14	0 Hz	0 W	3,9E1 mbar	3,3E1 mbar
2022-04-04, 10:01:16	0 Hz	0 W	5,7E1 mbar	3,7E1 mbar
2022-04-04, 10:01:18	0 Hz	0 W	6,9E1 mbar	4,4E1 mbar
2022-04-04, 10:01:20	0 Hz	0 W	9,3E1 mbar	5,3E1 mbar
2022-04-04, 10:01:22	0 Hz	0 W	1,2E2 mbar	5,9E1 mbar
2022-04-04, 10:01:24	0 Hz	0 W	1,6E2 mbar	6,6E1 mbar
2022-04-04, 10:01:26	0 Hz	0 W	2,2E2 mbar	9,8E1 mbar
2022-04-04, 10:01:28	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2022-04-04, 10:01:30	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-04, 10:01:32	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2022-04-04, 10:01:34	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2022-04-04, 10:01:36	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2022-04-04, 10:01:38	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2022-04-04, 10:01:40	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2022-04-04, 10:01:42	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2022-04-04, 10:01:44	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2022-04-04, 10:01:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2022-04-04, 10:01:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2022-04-04, 10:01:50	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-04, 10:01:52	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-04, 10:01:54	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-04, 10:01:56	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2022-04-04, 10:01:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:00	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2022-04-04, 10:02:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:12	0 Hz	0 W	1E3 mbar	2E2 mbar
--------------------------------------------------------------------
КОНЕЦ Открываем МК3 II.4 для запуска воздуха в сильфон
--------------------------------------------------------------------

--------------------------------------------------------------------
Закрываем МК1 и отключаем ДН. Открываем МК2 II.5
--------------------------------------------------------------------
2022-04-04, 10:02:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:02:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:02:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:10	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:16	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:03:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:03:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:16	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-04, 10:04:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-04, 10:04:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:42	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:44	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:54	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:56	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:04:58	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:04	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:06	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:08	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:14	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:18	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:42	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:44	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-04, 10:05:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
